"Ano_Ref","id_mun","AG001","POP_URB","AG006","AG028","FN001","FN002","FN006","FN013","FN023","FN033","FN042","FN048","FN052","FN058"
2015,2206506,4084,3577,177.59,240.65,451003.6,451003.6,474733.97,145609.64,0,0,NA,NA,0,0
2012,2206902,3183,3260,167.68,122.78,480949.5,480949.5,476495.32,64336.29,0,0,0,0,0,0
2016,2207306,2816,2381,212.28,206.62,401793.03,401793.03,402578.22,113576.87,0,0,0,0,0,0
2015,2207751,2973,2447,172.74,67.62,327132.16,327132.16,366286.76,39582.02,0,0,NA,NA,0,0
2015,2208601,2775,2569,122.84,66.63,346290.1,346290.1,327028.52,39288.52,0,0,NA,NA,0,0
2014,2209005,4061,4130,286.73,252.13,579503.47,579503.47,567145.66,88842.91,0,0,NA,NA,0,0
2014,2209351,1755,1788,158.78,120.38,278526.65,278526.65,561424.34,113449.01,0,0,NA,NA,0,0
2009,2901205,5878,4642,368.78,263.69,510627.21,510627.21,431426.19,42234.28,NA,NA,0,0,0,0
2009,2902252,5963,5100,257.5,131.56,349910.48,349910.48,372794.9,24457.97,NA,NA,0,0,0,0
2010,2902807,1022,10404,46.1,NA,59889,59889,62958,129,NA,NA,NA,NA,NA,NA
2011,2906006,25509,24994,1074.81,718.47,2408050,2408050,2611724,164008,29000,29000,NA,NA,NA,NA
2009,2906824,9520,8010,375.65,290.62,626398.13,626398.13,586424.97,69036.55,NA,NA,0,0,0,0
2011,2907103,18380,12616,998,287.55,970657,970657,972365,108059,34988,34988,0,0,0,0
2011,2908804,3050,2285,145.66,0,249296,249296,264756,35609,NA,NA,NA,NA,NA,NA
2009,2909208,9797,6738,307.06,647.22,538233.75,538233.75,542259.71,134068.71,NA,NA,0,0,0,0
2008,2909406,6358,6624,305,282.95,436082.88,436082.88,394717.43,86786.15,0,0,NA,NA,NA,NA
2007,2910602,24051,19828,477.03,214.89,1398398.91,1398398.91,1464396.08,178165.8,0,0,NA,NA,NA,NA
2007,2911808,10188,10239,397.49,216.81,575606.61,575606.61,508654.7,47138.86,0,0,NA,NA,NA,NA
2011,2915205,7921,9484,326.12,132.8,667217,667217,699053,37213,NA,NA,NA,NA,NA,NA
2008,2916906,10407,12172,400.65,240.94,500839.38,500839.38,549994.45,82813.82,0,0,NA,NA,NA,NA
2011,2917805,9585,5373,431.56,148.86,752767,752767,941779,56570,NA,NA,NA,NA,NA,NA
2008,2918902,3282,2121,143.39,139.4,234256.39,234256.39,216337.03,31435.34,0,0,NA,NA,NA,NA
2010,2919009,2127,1245,90.54,282.64,154236,154236,159517,77390,NA,NA,NA,NA,NA,NA
2008,2919702,12581,12581,679.73,461.25,893817.15,893817.15,900858.27,141434.65,119614.76,119614.76,NA,NA,NA,NA
2011,2920007,7549,7004,396.27,154.79,823127,823127,908414,30989,NA,NA,NA,NA,NA,NA
2009,2920403,6485,6539,269.21,0.95,402863.61,402863.61,355397.83,149109.13,19000,NA,0,0,0,0
2008,2921500,11978,8427,697.51,0.39,912463.64,912463.64,491592.1,387355.22,0,0,NA,NA,NA,NA
2011,2921807,7066,5896,263.65,169.18,567490,567490,583583,44274,NA,NA,NA,NA,NA,NA
2009,2923001,29034,28505,1306.19,940.97,1927033.29,1927033.29,2121733.7,192168.89,NA,NA,0,0,0,0
2010,2923209,6584,6584,158.34,NA,196574.1,196574.1,200103.22,0,0,0,NA,NA,NA,NA
2011,2924678,3842,3695,159.31,80.74,307336,307336,327814,31666,NA,NA,NA,NA,NA,NA
2007,2929503,26244,31500,1389.78,1164.35,1647076.84,1647076.84,1727574.15,466482.03,132000,132000,NA,NA,NA,NA
2010,2929602,9499,8084,444.63,40.97,706741,706741,771345,79530,NA,NA,NA,NA,NA,NA
2009,2932002,13959,10277,593.59,2.81,888705.64,888705.64,918669.04,174265,1525000,NA,0,0,0,0
2011,2932705,17158,15700,789.67,278.87,1572200,1572200,1614322,73425,132000,132000,NA,NA,NA,NA
2011,2933059,11931,6493,392.21,622.8,933893,933893,1001588,88983,NA,NA,NA,NA,NA,NA
2011,2933109,7586,5822,305.16,0,586603,586603,593791,67833,NA,NA,NA,NA,NA,NA
2009,2933406,7146,6087,240.43,444.65,407097.44,407097.44,448215.09,41240.78,NA,NA,0,0,0,0
2010,2101707,13101,22053,2196,669,1048310.68,1048310.68,1080352.32,51119.63,0,0,NA,NA,NA,NA
2009,2103802,13524,14816,1150,1983.18,603278.38,603278.38,501727.33,752229.09,0,0,NA,NA,NA,NA
2007,2103802,13867,14409,1676,1371,447181.76,447181.76,415402.59,570816,0,0,NA,NA,NA,NA
2009,2103901,3016,5163,256,548.65,121737.5,121737.5,180297.11,208105.38,0,0,NA,NA,NA,NA
2007,2104503,5859,6579,233,258,216363.98,216363.98,219350.83,107505,0,0,NA,NA,NA,NA
2008,2105005,2225,7987,297.4,210.38,81272.25,81272.25,99905.54,71750.07,7840.3,11751.72,NA,NA,NA,NA
2007,2105401,38709,29425,2290,1712,1376458.45,1376458.45,1515409.53,562279,1270181,1270181,NA,NA,NA,NA
2007,2105708,8046,26267,458,526,147378.7,147378.7,155173.65,219358,0,20900,NA,NA,NA,NA
2010,2105807,2385,3913,505.62,237.27,135727.35,135727.35,142440.83,389128.07,110172.8,110172.8,NA,NA,NA,NA
2009,2108603,20719,43178,2100.25,899.67,1270214.06,1270214.06,1208534.04,341250.96,0,0,NA,NA,NA,NA
2011,2110005,18348,25949,2287.23,1299.63,735952.44,735952.44,714346.78,178589.07,1740661,1740661,0,0,0,0
2010,2112233,12404,16170,352.8,193.06,668.35,668.35,636559.97,0,0,0,NA,NA,NA,NA
2009,2112308,17653,18293,1480,810.06,548608.95,548608.95,505448.52,307261.23,0,0,NA,NA,NA,NA
2010,2201507,8659,9607,669.46,146,976927.16,976927.16,1130470.57,68765.37,0,0,0,0,0,0
2010,2201705,3766,3894,291,291,407432.48,407432.48,449918.14,81623.21,0,0,0,0,0,0
2011,2203206,6944,7147,970.93,349.16,754520.92,754520.92,815953.19,91540.22,0,28559.9,NA,NA,NA,NA
2010,2206001,3589,3845,264,78,407395.47,407395.47,436632.03,35251.56,0,0,0,0,0,0
2007,2207777,1365,1560,111,29.05,87567,87567,89871.4,10904.52,0,0,NA,NA,NA,NA
2010,2209609,2013,1641,143,88,233678.01,233678.01,245287.3,41525.55,0,0,0,0,0,0
2010,2210003,12501,13470,995,514,1570528.23,1570528.23,1749451.88,182370.36,0,0,0,0,0,0
2006,2901007,23738,22408,1296.65,964.23,1694600.1,1694600.1,1797477.8,176405.8,0,0,NA,NA,NA,NA
2004,2902203,4499,4677,220.3,191.02,197173.85,197173.85,194375.36,NA,0,0,NA,NA,NA,NA
2006,2905008,13332,12586,715.93,282.54,930257.56,930257.56,997552.15,58133.98,0,0,NA,NA,NA,NA
2005,2905008,13102,12428,719.36,294.04,825630.5,825630.5,911460.09,51545.57,2000,2000,NA,NA,NA,NA
2002,2906824,6555,7012,245.7,NA,202061.08,202061.08,218377.42,NA,NA,NA,NA,NA,NA,NA
2005,2910503,26644,26785,1376.85,793.7,1514097.35,1449207.03,1530065.21,57305.13,0,120000,NA,NA,NA,NA
2005,2914000,28678,23101,1310.89,273.07,1572780.32,1572780.32,1557753.16,301495.81,153000,153000,NA,NA,NA,NA
2005,2914109,5220,5377,277.24,1880.96,272903.48,272903.48,254487.22,35967.36,0,0,NA,NA,NA,NA
2006,2915106,10502,10024,410.22,58.87,463635.18,463635.18,480917,15156.59,0,0,NA,NA,NA,NA
2004,2916609,8449,7063,312.3,80.24,350004.92,350004.92,320627.7,NA,0,0,NA,NA,NA,NA
2005,2917607,40019,38523,1589.08,2434.71,1742596.62,1742596.62,1967409.71,366548.37,0,340000,NA,NA,NA,NA
2004,2919801,2410,12658,56.13,NA,63294.23,63294.23,65656.53,NA,0,0,NA,NA,NA,NA
2006,2925709,3939,3281,218.79,200.25,243755.72,243755.72,241493.08,1504.57,111000,111000,NA,NA,NA,NA
2004,2101806,5743,2321,168,NA,115214.24,115214.24,92677.31,92918.35,0,0,NA,NA,NA,NA
2006,2102705,10057,8584,1918.2,1561.05,321796.42,321796.42,287816.81,496690.63,0,0,NA,NA,NA,NA
2004,2103208,30024,38620,2025,1049,1904725.86,1904725.86,950890.59,161886.23,0,0,NA,NA,NA,NA
2004,2103505,26034,22853,1635,1328,872151.69,872151.69,562352.37,308174.46,105931.21,105931.21,NA,NA,NA,NA
2003,2103802,2929,14476,1138,1658,312678,312678,276408,130015,0,48291,NA,NA,NA,NA
2003,2104107,2298,6226,202,144,71077,71077,64061,21214,0,10100,NA,NA,NA,NA
2005,2109007,12618,13546,1049.3,355,441818.82,441818.82,441818.82,144154.32,0,9970,NA,NA,NA,NA
2006,2109403,1353,4280,53.2,37.81,36835.13,36835.13,32945.58,14849.34,0,0,NA,NA,NA,NA
2002,2110203,7902,9030,826.3,NA,215928,215928,207291,178221,0,0,NA,NA,NA,NA
2002,2110500,15926,17179,994.7,NA,343596,343596,309236,85182,35000,35000,NA,NA,NA,NA
2004,2111409,9021,7302,487,NA,265148.69,265148.69,220072.88,96029.6,0,0,NA,NA,NA,NA
2004,2111763,10409,9148,574,364,251399.59,251399.59,220911.2,132422.29,15883,15883,NA,NA,NA,NA
2005,2112605,6692,10618,480.27,51.88,6107.26,6107.26,1654.39,13930.24,65408.93,83155.71,NA,NA,NA,NA
2005,2202604,11399,9372,717,68,572644.3,572644.3,552773.22,106742.35,60780.36,165205.13,NA,NA,NA,NA
2006,2205524,956,1045,45,59,49462.1,49462.1,14959.36,26880.52,0,0,NA,NA,NA,NA
2004,2208106,4145,4458,270,184,168725,168725,171437.12,106668,0,0,NA,NA,NA,NA
2003,2211100,12504,16530,1296,NA,432245,432245,414599,76758,0,0,NA,NA,NA,NA
2001,2924678,1749,2681,71.3,NA,82906,82906,59920.83,NA,NA,NA,NA,NA,NA,NA
2001,2202406,2276,5638,0,NA,164291,164291,171129,20770,NA,NA,NA,NA,NA,NA
2022,2910305,3177,NA,158.02,252.67,990203.25,990203.25,1044139.84,120051.57,447392.87,455793.69,0,0,0,0
2022,2922656,9295,NA,735.81,1257.31,1790289.12,1790289.12,1881197.99,889819.67,124800.54,138326.55,0,0,0,0
2022,2924058,7859,NA,456.23,741.57,2023279.24,2023279.24,2026679.43,313506.38,56914.15,72066.24,0,0,0,0
2022,2925501,22067,NA,1340.68,627.33,6311439.8,6311439.8,6381705.02,356624.8,454940.38,494359,0,0,0,0
2022,2926905,4535,NA,271.88,459.15,1385644.41,1385644.41,1350272.09,287691.11,141888.79,152094.78,0,0,0,0
2022,2928208,16401,NA,1117.21,1555.76,5202189.52,5202189.52,5173055.98,791464.97,651884.44,688757.75,0,0,0,0
2022,2933505,11944,NA,573.72,327.34,2517276.28,2517276.28,2270154.7,173167.11,125381.11,145274.22,0,0,0,0
2022,2209005,4579,NA,418.5,334.9,1338794.36,1338794.36,1378022.82,261013.32,0,21202.84,0,0,0,0
2022,2211357,1094,NA,75.9,0.63,202426.26,202426.26,193556.67,566.65,0,2978.15,0,0,0,0
2021,2902005,4203,3714,350.02,857.17,1436525.51,1436525.51,1393453.31,309894.41,262616.74,272144.14,0,0,0,0
2021,2902252,5863,5863,198.93,92.43,935709.26,935709.26,1017454.1,39567.51,36854.45,44020.82,0,0,0,0
2020,2903003,8930,6187,523.22,3022.73,2009692.67,2009692.67,1903150.56,790762.15,162051.56,187581.44,NA,NA,NA,NA
2019,2905305,12339,11317,578.67,3473.63,1959284.96,1959284.96,1971292.5,1011859.03,0,0,NA,NA,NA,NA
2021,2906709,19074,17216,809.32,1315.98,4169478.91,4169478.91,3990606.49,540364.58,140922.3,636672.41,0,0,0,0
2018,2906709,21679,17500,852.19,956,3264472.59,3264472.59,3340670.63,289945.18,0,0,NA,NA,0,0
2020,2910776,5661,2969,172.8,NA,419672.7,419672.7,419672.7,23124.52,10383,10383,0,0,0,0
2018,2911204,22962,26376,1205.16,1151,4796800.83,4796800.83,4876879.8,405978.62,951153.54,951153.54,NA,NA,0,0
2019,2921104,18228,17957,986.44,735.69,4293704.29,4293704.29,4146881.78,259687.3,5525.96,5525.96,NA,NA,NA,NA
2017,2924702,6126,5742,234.4,61.59,906442.09,906442.09,830552.87,21683.33,383594.84,440475.87,NA,NA,0,0
2017,2925105,41108,37884,1675.22,817.35,6199410.39,6199410.39,6064931.25,180326.6,23987.55,27544.53,NA,NA,0,0
2017,2925402,7391,5680,490.47,315.23,1440085.84,1440085.84,1394196.2,87037.75,0,0,NA,NA,0,0
2020,2925758,16898,11238,655.96,67.62,2883979.57,2883979.57,2908976.4,35458.06,99974.55,141794.81,NA,NA,NA,NA
2018,2926509,1687,1997,115.09,43,387812.56,387812.56,399074.59,18835.46,0,0,NA,NA,0,0
2019,2926806,11377,6218,454.93,609.87,1719877.17,1719877.17,1684326.58,226131.6,1029628.01,5019759.65,NA,NA,NA,NA
2018,2927507,14195,9410,929.46,2020,2254551.57,2254551.57,2317726.82,705802,81016.47,81016.47,NA,NA,0,0
2020,2928307,3748,1720,361.23,824.45,999215.23,999215.23,896783.29,328694.23,355695.3,425986.58,NA,NA,NA,NA
2017,2931400,6694,6374,276.41,316.98,1024783.96,1024783.96,1031560.55,109779.78,0,0,NA,NA,0,0
2020,2932200,16505,16030,880.19,547.19,3789571.82,3789571.82,3679113.06,151475.64,249022.49,299444.93,NA,NA,NA,NA
2019,2932200,16512,16207,915.46,569.48,3525293.23,3525293.23,3596446.73,149370.98,39044.1,39044.1,NA,NA,NA,NA
2021,2100204,6183,6480,1531.43,597.49,1244862.66,1244862.66,719152.71,339619.56,74094.72,85210.24,NA,NA,NA,NA
2018,2100303,6159,14972,808.02,401.34,503346.31,503346.31,365627.88,354263.78,0,0,0,0,0,0
2021,2100808,6867,8251,661.66,229.48,1049852,1049852,783204.9,170168.69,5119.34,9921.84,NA,NA,NA,NA
2018,2100873,1753,5886,168.17,162.22,151564.54,151564.54,126075.34,136588.57,0,0,0,0,0,0
2021,2102002,12871,17629,1611.62,1198.87,1277837.68,1277837.68,691314.37,734890.04,12469.3,24166.86,NA,NA,NA,NA
2017,2104206,8487,9607,1164.38,842.93,1127645.84,1127645.84,987201.97,412971.26,0,0,0,0,0,0
2017,2108900,6357,7237,486.36,371.72,0,0,0,193112.79,0,0,0,0,0,0
2019,2111409,5314,7388,715.72,386.31,0,0,65.77,249415.55,50888.72,50888.72,0,0,0,0
2020,2111763,8814,6822,1947.29,1155.2,2123302.94,2123302.94,1884205.34,607031.83,260311.88,274314.12,0,0,0,0
2021,2112233,18708,18960,1232.26,1153.36,3399029.89,3399029.89,2902634.43,573024.38,9534.14,18478.21,NA,NA,NA,NA
2019,2112274,992,2851,65.45,0,132229.27,132229.27,108487.26,27628.85,4190.82,4190.82,0,0,0,0
2017,2200251,3083,2736,232.32,192.2,461262.68,461262.68,435460.73,86203.59,0,1595.61,0,0,0,0
2017,2202059,2233,1737,297.01,264.25,319406.96,319406.96,338896.22,120658.25,0,1107.39,0,0,0,0
2019,2203420,1385,978,174.62,32.96,332328.41,332328.41,278112.57,27073.31,0,41.53,0,0,0,0
2020,2206696,2341,1838,139.09,98.21,331116.62,331116.62,371643.08,98901.32,0,2260.54,0,0,0,0
2021,2208403,59299,45977,6497.91,2850.19,11295162.81,11295162.81,11533661.99,2167356.04,1090000,9137681.28,0,0,0,0
2019,2209559,207,1053,9.03,0.72,22750.64,22750.64,24315.48,437.79,0,4.31,0,0,0,0
2017,2209807,4499,3431,300.56,170.66,556079.79,556079.79,568974.6,102114.22,0,1940.69,0,0,0,0
2021,2211209,21213,16734,2002.83,1207.16,5018687.89,5018687.89,4549805.17,1095824.61,420000,490005.2,0,0,0,0
2021,2211605,2924,724,101.51,104.22,205945.79,205945.79,191053.68,104960.23,0,2939.64,50000,50000,0,0
2019,2211704,1874,1216,114.56,30.52,255886.52,255886.52,268503.51,29339.23,0,53.67,0,0,0,0
2012,2900355,9512,5647,425.62,1114.25,770055.6,770055.6,780757.45,424600.18,NA,NA,NA,NA,NA,NA
2014,2900405,8006,6228,366.14,332.27,746228.03,746228.03,771649.33,96359.54,243996.15,277653,NA,NA,NA,NA
2013,2901601,10820,6983,422.73,839.4,1038410.27,1038410.27,1044750.3,218180.52,5058.98,16604.71,NA,NA,NA,NA
2014,2903953,4365,2900,173.87,84.47,470647.55,470647.55,488085.89,14094.77,10747.31,11955.4,NA,NA,NA,NA
2013,2904050,6842,6777,226.55,251.57,598067.76,598067.76,618072.05,45397.3,37452.8,46654.99,NA,NA,NA,NA
2015,2906600,10771,8577,530.75,1335.69,1384027.25,1384027.25,1426879.49,465912.52,1018.23,2760.66,NA,NA,0,0
2014,2906600,10520,8537,541.02,1392.22,1265043.2,1265043.2,1291633.13,395676.67,225882.7,328175.2,NA,NA,NA,NA
2016,2906808,26392,12092,1653.77,3018.28,3133209.56,3133209.56,3206393.29,753215.77,35185.18,73752.9,NA,NA,0,0
2014,2906808,25834,11767,1463.79,3197.25,2533540.19,2533540.19,2774727.4,534384.31,627448.7,697979.58,NA,NA,NA,NA
2013,2910602,28199,22808,1466.29,994.43,2939609.39,2939609.39,2643487.54,226938.2,10540.24,44972.67,NA,NA,NA,NA
2015,2911501,4755,5182,188.04,84.94,642397.83,642397.83,613288.55,26905.39,334.43,906.71,NA,NA,0,0
2016,2912608,3379,2128,138.68,276.92,436238.26,436238.26,416599.29,131638.3,10226.22,12479.61,NA,NA,0,0
2012,2914109,7745,6052,295.54,140.86,615311.37,615311.37,652326.01,55077.16,NA,NA,NA,NA,NA,NA
2014,2914505,29770,12189,5400.64,9694.17,2592008.65,2592008.65,2664203.06,566158.01,37823.07,42074.72,10408.62,10408.62,0,0
2012,2915007,7260,6267,267.26,1538.08,717850.53,717850.53,736280.74,368541.32,NA,NA,NA,NA,NA,NA
2012,2916005,15523,14065,711.79,577.39,1781369.22,1781369.22,1826871.22,125700.43,NA,NA,NA,NA,NA,NA
2013,2916856,14062,10236,666.61,1264.45,1806953.48,1806953.48,1587492.02,148387.37,14625.43,33971.18,NA,NA,NA,NA
2013,2917409,4113,5536,178.3,154.66,435975.26,435975.26,448183.97,41403.35,36957.1,43819.1,NA,NA,NA,NA
2012,2918308,10206,8712,362.03,169.3,926017.65,926017.65,915252.76,36514.12,NA,NA,NA,NA,NA,NA
2015,2918506,15630,10579,720.96,2156.83,1587370.39,1587370.39,1650517.75,585598.76,417.14,1130.97,NA,NA,0,0
2014,2918753,4227,3159,125.18,129.42,515607.66,515607.66,538907.78,51908.44,160919.5,179008.3,NA,NA,NA,NA
2014,2919058,4425,5462,396.91,728.21,424189.73,424189.73,529867.4,132196.59,19962.5,22206.46,NA,NA,NA,NA
2013,2920908,12016,12142,469.47,379.68,1220735.8,1220735.8,1171746.28,81931.57,5055.56,20316.26,NA,NA,NA,NA
2014,2921104,18546,18536,924.19,692.39,2797485.68,2797485.68,3017885.51,163337.15,52911.33,58859.04,NA,NA,NA,NA
2014,2922854,6562,6162,200.38,575.41,634447.24,634447.24,593004.32,76703.68,16078.36,17885.71,NA,NA,NA,NA
2016,2923803,19563,10289,1221.15,362.87,2217770.53,2217770.53,2297869.81,278687.07,24308.02,29690.62,NA,NA,0,0
2015,2924504,4410,4644,230.29,579.65,704634.5,704634.5,764906.16,161904.99,557.38,1511.18,NA,NA,0,0
2015,2924900,4244,3909,127.4,238.23,392889.3,392889.3,407899.1,87444.12,2460.15,6670.05,NA,NA,0,0
2013,2925402,8263,6445,508.01,308.29,1018029.27,1018029.27,917443.44,55347.35,2527.53,13931.98,NA,NA,NA,NA
2014,2925931,8531,3849,271.62,338.92,821096.9,821096.9,862915.47,84893.42,33750.5,37544.36,NA,NA,NA,NA
2012,2927507,13418,8773,830.78,966.23,1452791.07,1452791.07,1488753.38,273392.69,NA,NA,NA,NA,NA,NA
2012,2929107,11411,9832,409.41,471.48,1049324.79,1049324.79,1060600.17,90531.45,NA,NA,NA,NA,NA,NA
2013,2932804,14218,13757,476.97,337.94,1535730.18,1535730.18,1575519.15,60685.62,3886.76,22928.94,NA,NA,NA,NA
2015,2933000,23287,15324,794.44,796.43,2718454.27,2718454.27,2955215.84,295199.61,267564.21,318773.27,NA,NA,0,0
2012,2933257,3549,1355,155.41,81.88,4746.53,4746.53,387208.34,14887.89,NA,NA,NA,NA,NA,NA
2013,2100501,7115,7118,936.27,271.77,789477.59,789477.59,623719.43,74299.86,0,0,0,0,0,0
2016,2102036,8777,15864,115.02,119.41,270797.93,270797.93,58743.39,0,0,0,0,0,0,0
2012,2102309,14895,17177,2272.43,774.61,995355.39,995355.39,936043.15,193881.03,0,0,0,0,0,0
2013,2102705,9551,13388,2898.36,1875.33,956673.27,956673.27,883406.28,600018.86,0,0,0,0,0,0
2012,2103604,1397,43695,2092.44,169.78,48.02,48.02,57.11,0,0,0,NA,NA,NA,NA
2016,2104909,6802,6735,736.92,346.04,933457.23,933457.23,732293.73,116415.66,0,0,0,0,0,0
2013,2104909,6169,6828,1079.52,351.48,584952.03,584952.03,506049.62,137811.96,8426,8426,0,0,0,0
2012,2105609,2950,6058,303.64,432.18,160908.08,160908.08,140847.58,149908.44,0,0,0,0,0,0
2014,2105948,5441,5441,250,18,50000,50000,60000,12000,NA,NA,0,0,0,0
2014,2106631,4087,5345,432.6,307.65,354407.5,354407.5,291612.24,146719.59,0,0,0,0,0,0
2013,2108702,11785,12174,941.24,516.75,937820,937820,856166.15,143156.4,0,0,0,0,0,0
2013,2110104,10252,11968,1108.84,373.01,677438.23,677438.23,698958.05,149784.08,8443,8443,0,0,0,0
2012,2111953,3311,3391,225.89,164.16,237547.44,237547.44,227998.05,147189.24,0,0,0,0,0,0
2016,2112274,5731,2798,276.87,44.57,100924.75,100924.75,83454.87,73542.4,0,0,0,0,0,0
2015,2112274,988,2791,69.53,44.93,82068.43,82068.43,71952.49,17276.83,0,0,0,0,0,0
2013,2201150,6202,6794,584.36,230.74,702298.97,702298.97,698242.9,61365.18,0,0,0,0,0,0
2013,2203305,10803,11052,1051.38,575.23,1272646.72,1272646.72,1341214.93,198475.55,1624392.43,1624392.43,0,0,0,0
2016,2205300,3277,2468,170.81,191.99,363366.61,363366.61,411964.73,106123.64,0,0,0,0,0,0
2013,2205532,1924,886,206.26,136.73,248386.52,248386.52,302013.65,107518.79,0,0,0,0,0,0
2012,2206308,770,850,26.66,0,19317.81,19317.81,11171.52,13920.42,0,0,0,0,0,0
2014,2206803,2068,3806,188.75,89.7,300403.09,300403.09,292875.43,41942.12,0,0,NA,NA,0,0
2012,2207702,135888,139398,12615.88,11784.41,16571566.03,16571566.03,16503553.18,4012834.09,2251087.25,2583804.14,0,0,0,0
2012,2207850,1713,1776,239.06,110.65,208307.62,208307.62,217125.8,58556.11,0,0,0,0,0,0
2016,2208601,2889,2568,123.27,59.42,394568.54,394568.54,418523.17,33295.62,0,0,0,0,0,0
2014,2209377,3658,3677,190.83,120.38,530523.38,530523.38,242525.71,53990.18,0,0,NA,NA,0,0
2014,2209609,1896,1567,184.13,102.31,332428.13,332428.13,345263.46,46234.21,0,0,NA,NA,0,0
2013,2209708,1972,1995,124.83,59.33,246580.71,246580.71,301846.6,26844.46,0,0,0,0,0,0
2013,2210359,1096,1127,117.9,46.14,168013.75,168013.75,198446.55,20377.6,0,0,0,0,0,0
2015,2210631,1916,1965,119.52,63.9,195859.82,195859.82,198389.53,37674.82,0,0,NA,NA,0,0
2016,2210706,8074,5771,492.54,20.03,897355.95,897355.95,902862.59,11965.5,0,0,0,0,0,0
2015,2210706,7870,5782,489.77,1189.71,804071.7,804071.7,775438.7,543019.32,0,0,NA,NA,0,0
2009,2902203,5088,4646,224.79,273.21,361367.96,361367.96,376269.3,58018.81,NA,NA,0,0,0,0
2007,2903003,9579,6299,482.44,NA,585626.87,585626.87,548607.46,224467.23,0,0,NA,NA,NA,NA
2011,2903235,6356,6788,261.8,1.2,462760,462760,437294,NA,NA,NA,NA,NA,NA,NA
2011,2904753,7957,7957,350.4,584,662432.98,662432.98,589977.65,216505.4,40000,60000,45000,64000,0,0
2011,2905305,10951,10622,423.39,394.53,782805,782805,854065,79379,NA,NA,NA,NA,NA,NA
2011,2910206,2178,1766,113.48,1.22,196827,196827,206386,10990,NA,NA,NA,NA,NA,NA
2009,2910602,26777,21100,1142.9,320.77,1725719.41,1725719.41,1797507.15,206037.03,NA,NA,0,0,0,0
2008,2912103,26995,18638,1579,496.77,885355,885355,917541,85393,4596,4596,NA,NA,NA,NA
2007,2912608,2558,2558,94.43,171.47,120139.75,120139.75,125683.7,68928.87,0,0,NA,NA,NA,NA
2011,2913200,23040,19576,928.21,344.24,2264289,2264289,2501493,88273,NA,NA,NA,NA,NA,NA
2009,2913408,14970,7634,329,500,338428,338428,338428,51105,0,0,NA,NA,0,0
2008,2915700,5218,6044,217.99,267.67,256341.58,256341.58,244970.94,64336.92,32000,32000,NA,NA,NA,NA
2008,2918308,8737,9138,315.88,144.04,587652.27,587652.27,554893.1,30484.5,0,0,NA,NA,NA,NA
2011,2921104,18661,17097,993.29,583.56,2053971,2053971,2044798,129500,NA,NA,NA,NA,NA,NA
2007,2922607,2848,3012,152.35,11.83,217538.06,217538.06,245534.74,5375.74,0,0,NA,NA,NA,NA
2011,2922854,6400,5244,206.23,699.74,443655,443655,463890,89599,NA,NA,NA,NA,NA,NA
2010,2923100,13290,12773,862.74,333.43,1002720,1002720,1109056,106281,NA,NA,NA,NA,NA,NA
2009,2923803,9472,9441,433.68,460.27,663098.83,663098.83,683380.63,432591.95,NA,NA,0,0,0,0
2007,2923902,8056,8056,384.61,20.38,496327.88,496327.88,511672.05,15940.66,0,0,NA,NA,NA,NA
2008,2925402,9553,6426,529.69,289.59,697251.46,697251.46,752759.09,60859.24,0,0,NA,NA,NA,NA
2007,2925956,8842,5961,382.57,153.28,504311.82,504311.82,520684.82,103921.64,0,0,NA,NA,NA,NA
2011,2927309,13693,6065,728.89,2177.58,1445823,1445823,1552928,18502,NA,NA,NA,NA,NA,NA
2009,2931301,12633,12987,421.08,335.43,652320.47,652320.47,721177.24,56539.17,NA,NA,0,0,0,0
2008,2931301,12347,12942,376.37,331.56,598540.85,598540.85,633227.44,59760.56,0,0,NA,NA,NA,NA
2010,2931707,8758,11488,360.09,433.59,619938,619938,731330,111347,NA,NA,NA,NA,NA,NA
